record_id,model_text,language_type,text_hash,split,like_count,love_count,care_count,haha_count,wow_count,sad_count,angry_count,total_reactions,data_origin,text_provenance,reaction_provenance,annotation_provenance,provided_sentiment,neural_v3_candidate_sentiment,neural_v3_sentiment_label,neural_v3_confidence,candidate_sentiment_label,sentiment_label,label_confidence,is_uncertain,sentiment_probability_negative,sentiment_probability_neutral,sentiment_probability_positive,sentiment_probability_mixed,emotion_probability_joy,emotion_probability_affection,emotion_probability_amusement,emotion_probability_surprise,emotion_probability_sadness,emotion_probability_anger,emotion_probability_care_empathy,emotion_probability_fear,emotion_probability_disgust,emotion_probability_approval,emotion_probability_sarcasm,prediction_source,label_version
RF_POST_000425,"Hto රඹුටන් තියෙන්නෙ ලෙල්ල අයින් කරලා කටේ දාගන කන්ඩ, මුන් ඒකටත් මිරිස්කුඩු දාගන කනවා 🤦♂️",mixed,a927984444db12e970e60d359c9d8e9f6e6030e347b0852caa63e4cdc744332f,test,43,1,1,401,1,3,0,450,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,negative,negative,0.6898106788177736,negative,negative,0.6619685458188282,False,0.6619685458188282,0.21405244079546873,0.06708708114588438,0.056891932239818636,0.2791688543781247,0.30292638363226104,0.5014480146925364,0.2971843929106471,0.3673533022239289,0.4192800692717066,0.3038098541059255,0.3046501101094271,0.4760409993618116,0.28656794476384756,0.622943005944039,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000426,"දූරියම් කන්නෑ කියලා කියන උන්ට හිනාවෙන්ඩ බනිම්ඩ යන්ඩෙපා, ඔව් කන්ඩම එපා කියන්ඩ, එතකොට කන අපිට තව ගෙඩියක් හරි වැඩිවෙනවා 😚",sinhala,25c128ba6653b1877872269b2c40d71e947c3c2ccdf0e139800a328b7139f410,validation,66,93,4,109,0,1,1,274,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,positive,positive,0.7638338405933359,positive,positive,0.8232932063103547,False,0.023150910056261978,0.06529528862208954,0.8232932063103547,0.08826059501129388,0.7511151451310222,0.7041189490288742,0.46644791767078103,0.48552212707852077,0.36137878602007745,0.41396364741079184,0.4516566641027454,0.4872815962235766,0.3959197025619486,0.6634842608846097,0.476216959450556,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000427,උමාලි බැද්දේගම එකේ තමන්ගෙ රඟපෑම උපරිමයෙන්ම කරන්නෙ සාරංගට බලන්ඩ වෙන්ඩැති ❤️,sinhala,d51c4cc727df2e6906b222202da813ab86c4934f0a2cd0762572ff9cdd8405ad,train,608,21,5,3607,7,5,4,4257,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,negative,negative,0.559364815923294,negative,negative,0.6271530116403817,False,0.6271530116403817,0.24421686079092725,0.06496460793569613,0.06366551963299492,0.2813894520541885,0.30044210200539395,0.49906046879644395,0.30291770633968235,0.3642074122696148,0.42705929712758317,0.3120189443389207,0.3156406486081692,0.468288803354674,0.29883013341868875,0.6195747935348762,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000428,"දැන් ටිකකට කලිම් මාත් එක්ක ටිකක් කතා කරන්ඩෝනි කියලා මැසේජ් එකක් තිබුනා, මං ඌව block කලා 😏",mixed,af82851cf6324af74cdd6c84330055b822733c918fe5453bfb5a34e061b831f0,train,77,3,2,1361,4,8,2,1457,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,negative,negative,0.7591501123407063,negative,negative,0.649283746933998,False,0.649283746933998,0.23985862662314997,0.05750830593960545,0.05334932050324659,0.2668523320562919,0.2891148915571252,0.48804721167752224,0.2977270011299916,0.3569163771409263,0.41835881314241197,0.3001213834877963,0.30297240124526725,0.4805283892974548,0.27889140977958365,0.6204576778376605,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000429,"අපි ඒ live එක ගැන ආයෙ කතා නොකර photo නොදා ඉමු මචං, ඕවා දැකලා තව උන් පෙලඹෙනවා 😣",mixed,4270ba9527c437b9689781a7e5da53172ef3dfb93c22f0192fd695e003f44209,train,670,22,5,21,4,349,0,1071,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,negative,negative,0.4502619762660464,neutral,neutral,0.4719073051640216,False,0.32652445473097413,0.4719073051640216,0.05571549670969327,0.14585274339531096,0.28546254690784845,0.32408991271385856,0.3839703577083243,0.42086756059790903,0.44627272470270984,0.40386930708436963,0.4758482843764801,0.4649773133224821,0.41338478777227144,0.33486288327545294,0.5136045275163436,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000430,"මං කැම්පස් ගිහිල්ලත් නෑ, බූට් කාලත් නෑ, බූට් තියලත් නෑ 😞 ඒත් අර දිවුල්ගනේ මහත්තයගෙ සමනළ වැව පුරවන්නට සිංදුව ඇහිච්ච ගමන් මනෝ පාරක් වදිනවනෙ ඕයි උන්හිටිතැන් අමතක වෙලා යන්නම 😩💔",sinhala,d21b1c585f3a641633f69723c3340a251b37c7518bdca08fb6540038c7572abb,validation,33,77,9,102,1,7,0,229,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,positive,positive,0.7143509481044201,positive,positive,0.8169965390505777,False,0.02417644585689612,0.05431157280557198,0.8169965390505777,0.10451544228695427,0.7559211671811245,0.6989237844427404,0.48169959892650527,0.5045180397531015,0.3795867820042079,0.4181428325707669,0.45020939720285724,0.4928734070270317,0.3991762167345299,0.6587193262932487,0.4822041219560207,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000431,Monetization on වෙන්න IQ test එකක් තිබ්බ නම් අපිට ඔය වට්ටක්කා හොදියි පාලම් බෝක්කුයි නැතුව හොඳ content බලන්ඩ පුලුවන් 😚,mixed,513fd201eaeb6d2e191d1b8d44178fe9fe42684b2a82718ba1d8d533e6181913,train,1048,240,17,1738,9,5,0,3057,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,positive,positive,0.6180643718698546,positive,positive,0.7179538711970574,False,0.06246832501997694,0.12350894824986099,0.7179538711970574,0.09606885553310461,0.6690641416214795,0.6313610795550942,0.5423551785396101,0.39609012389797754,0.35203928314795696,0.4214757806728908,0.3962444947196425,0.4256986889674971,0.39569471959508773,0.6009715382127245,0.5251277680523858,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000432,දැන් තනියම පාඩුවේ හිටියට ඉස්සර මට ලස්සන කොල්ලෙක් හිටියා ❤️,sinhala,a778cc510c5ab8dcf8003100d8ae45e2f71fa19c93bea5d2d6c8e1f6234e8f14,train,27,5,1,249,1,1,0,284,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,neutral,uncertain,0.3298285762338371,negative,negative,0.442515900098159,False,0.442515900098159,0.27053337218328877,0.20552129956160292,0.08142942815694929,0.3888066906173705,0.3927489623907548,0.5261802847105909,0.3103659083480017,0.34503612275188594,0.41654032368245586,0.3057173086849945,0.32207645122364814,0.4540836855283487,0.37625107426965315,0.5916247784337617,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000433,"මයෙ ලිස්ටෙකේ යාලුවෙක් ඉන්නවා ඌ ජපන් ගිහිම් නම ජපන් අකුරු වලින් දාගන ඉන්නෙ දැන්, මට දැන් උගෙ නම මතක නෑ 🤦♂️",sinhala,23f17403ef986e47c4f445345dcf3a804d619ad0373d504b91899587c393e86e,train,198,1,10,4358,0,5,0,4572,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,negative,negative,0.7469812261622866,negative,negative,0.644596975615747,False,0.644596975615747,0.24440164583973487,0.0553852161016974,0.05561616244282079,0.265715347812849,0.2873389780701429,0.4817941762435215,0.3032402253023904,0.3537198985573229,0.4238126452402124,0.30534266778730945,0.30738738295166784,0.4838959227217769,0.283401742632731,0.6192175898963221,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000434,"ඇත්තටම මං හිතුවෙ නෑ කට්ටිය මට මෙච්චර ආදරෙයි කියලා, ආදරෙයි මං ගැන හොයලා බැලුවට, මං ඉන්නෙ මීගමුවෙ නෙමෙයි වැලිකඩ, මම හොඳින් ❤️",sinhala,039640177a878167ac1881d5dee4ce9ec6e5fd0ce2778acc8e807f307a1835b7,train,41,11,0,384,0,1,0,437,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,positive,uncertain,0.3583461911448033,negative,uncertain,0.32189109293465407,True,0.32189109293465407,0.28547276600025184,0.3037922857581051,0.08884385530698902,0.44352227540725675,0.44012845963641156,0.5289652328925525,0.316944654795366,0.3317885181582316,0.41808473404689284,0.3127056389166298,0.33744025287774393,0.44400410554589065,0.42375582298791,0.574934215258198,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000435,"ජලනිටවත් බැරිද බන් සජියට කියන්ඩ තවුසෙ ඔහොම හැසිරෙන්ඩ එපා කියලා, ඒකිත් දකිනවා ඇතිනෙ පොර කියවන ඒවා 😣",sinhala,3d6944ca521b5ac59464d8d0b6e680b0c54b02503cd46c9642117f200ad40485,test,40,0,0,375,0,0,0,415,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,negative,negative,0.7123418013329278,negative,negative,0.6649478389099654,False,0.6649478389099654,0.20972884281408397,0.06858655886886272,0.05673675940708783,0.2800681813514749,0.30473675971974384,0.49923747233675,0.297762355140754,0.36373905278714813,0.42099195685192614,0.30569112464848797,0.305073244892874,0.4801917390030499,0.28808765520372337,0.6236528306878977,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000436,"උඹලට ජීවිතේ දිනන්ඩ ඕනද, දිනන්ඩ ඕන්නම් අම්පාර පැත්තෙ monetization on වෙලා තියෙන උන් motivation talk දෙන video බලපම් 😚",mixed,5757c32a0fc2ab814e6a611e7854b048686e18d8e2251ade43fb26c7a37953cd,train,202,3,2,1824,1,2,0,2034,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,negative,negative,0.7093068991199197,negative,negative,0.6530680028413235,False,0.6530680028413235,0.22795443610834415,0.060997737162866786,0.05797982388746574,0.27325521023459554,0.2957444078891781,0.49320468853973337,0.30090631181873084,0.36182302182798387,0.424815953371872,0.3081774295874967,0.30920958701125684,0.47833661457492915,0.2883555474381428,0.6225199548419528,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000437,අධිකරණ ඇමති රටෙන් සමාව අරගෙන ඉල්ලා අස් විය යුතුයි!,sinhala,01b55658475b119cc130a0db43c02f52048280440a0cc9df475f38910140b9ff,validation,59,0,0,713,3,1,1,777,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,negative,negative,0.7420164696428296,negative,negative,0.6547419813693008,False,0.6547419813693008,0.2313847073363812,0.06091853221946819,0.05295477907484991,0.2709719950525735,0.29297782317179144,0.49280091522776137,0.2958107298494997,0.3581696153606456,0.41807552105826307,0.30006099984239326,0.3018131291554796,0.48019106914484466,0.28042098444118885,0.6220299204307386,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000438,"මීගමුව බන්ධනාගාර සීන්නෙකට අනිවා මෛනලගෙ සම්බන්ධයක් ඇති, ඔය වගේ වැඩ කරවන්නෙ උන් තමෛ 😚",sinhala,ba8753da99cf157f4e0fccb7efaa53e33afc2df1ccefee08a0b8be5434e11d2d,train,428,3,2,530,2,1,0,966,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,negative,negative,0.5288089875803041,negative,negative,0.6820686012233725,False,0.6820686012233725,0.16626847250550142,0.06784318328850203,0.08381974298262394,0.2909924178660213,0.31811188766404,0.5313727762487763,0.30903831632723977,0.41345574308980415,0.4439948814350876,0.35617244525493796,0.3385472220175511,0.4431418314830922,0.3075093379267656,0.640284805948925,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000439,"මං නම් කියන්නෙ high capacity බයික් register කරන්ඩ දීලා ct100 pulser වගේ ඒවා තහනම් කරන්ඩෝනි, high capacity බයික් පදිනුන්ට මොලයක් තත්වයක් තියෙනවා 😚",mixed,ebda09b1b74f18c17bfae74f5e3971dfb9c4244da382e9a1c622d26b8096a696,train,343,139,12,428,1,2,1,926,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,positive,positive,0.7486533763648847,positive,positive,0.8083053168618209,False,0.031197451907810085,0.07596588519499574,0.8083053168618209,0.08453134603537328,0.7295325555778074,0.6843759027472245,0.5130072231600276,0.4476869719496409,0.3566584238903796,0.41853512028686907,0.4273353861138502,0.45931339677740707,0.39657051648848185,0.6454334493624364,0.5031531847826771,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000440,"අද රාත්රී 12 න් පස්සෙ ගෑස් මිල අඩු වෙනවලු, අපරාදේ අඩුකරේ දැන් බෛයොත් ගෑස් වලින් උයන්ඩ පටන්ගනී 😏",sinhala,4b8e740027bfefcbb59a77393218d6d6b93b3eb98400202bb48b937903e27440,test,49,1,1,336,0,0,0,387,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,negative,negative,0.6193065773491915,negative,negative,0.641459133814654,False,0.641459133814654,0.20813228754997448,0.08619275040342168,0.06421582823194967,0.30081914160963763,0.32286132666976913,0.5108088505920093,0.3013482091374297,0.3660008396356914,0.4236390042308676,0.3096825632862993,0.31063550864397255,0.4735469540488536,0.30550783889629785,0.6209997513312271,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000441,"සාත්තර අපල හොල්මන් ඇස්වහ වගේ දේවල් මම විශ්වාස කරන්නෑ, ඒත් හූනා චුක් චුක් ගානෙක විශ්වාස කරනවා බන් 😚",sinhala,208517f7f6c2007e570a6b23d62e2e955ea03f67917112509f623d73539e0703,train,13,0,1,115,0,0,0,129,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,negative,negative,0.567032027881892,negative,negative,0.6532550644962977,False,0.6532550644962977,0.1872062531701274,0.09232010414570853,0.06721857818786642,0.3072211566539079,0.3281637640377454,0.5162003813999717,0.3079532809104838,0.37852683116176983,0.42025327995454703,0.306511062030578,0.3063708616531611,0.47378015948715435,0.30727753133101,0.6179646997634705,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000442,උදේම වසන්ත කරන්නාගොඩ අංකල් Arrest කරලා කියලා දැනගත්ත ගමන් පපුව හෝස් ගාලා ගියා 🥹,mixed,2e2871111e804f6dca64db85515fe8bdb8a42bb8a68f75e647b86597ffc33d69,test,32,3,0,257,0,4,0,296,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,negative,negative,0.6259751074239882,negative,negative,0.6622185233326704,False,0.6622185233326704,0.20650397543668278,0.07027104016522204,0.06100646106542475,0.28253363191636605,0.30995735037601924,0.5049325596517635,0.2979049216311133,0.377909514002692,0.4174014919250898,0.3048349420679121,0.3059956621378914,0.4689469692210627,0.2893881617685996,0.62326648340054,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000443,"ඔයාලට පුලුවන්නම් Mr කොත්තු එකට ගිහිම් කොත්තුවක් කාලා විරාජ් අය්යට උදව් වෙන්ඩ, විරාජ් අය්යගෙ බිස්නස් එක ඩවුන් වෙන්න දෙන්ඩෙපා ❤️",mixed,b37c6c6b55848b1e8a5939482f40dadec92239d675141c1a3c5e74d9504292fb,train,81,8,1,718,0,3,0,811,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,negative,negative,0.592631258810175,negative,negative,0.5942258512107653,False,0.5942258512107653,0.2392475875356178,0.0987659151627856,0.06776064609083123,0.31229255016184104,0.3314030367347903,0.5076198184041208,0.30351620043422556,0.3553889701433177,0.42264122429949963,0.3074413783481144,0.3135465021086649,0.47088389298068456,0.3181535092578864,0.6141880266858247,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000444,රට ගිහිම් ලක්ෂ 30කට විතර BMW එකක් Mustang එකක් අරන් ලංකාවේ ඉන්න උන්ට ලොකු ටෝක් දෙන්ඩෙපා hto ඕවා ලංකාවේ ඉන්න උන් ගන්නෙ කෝටි ගනම් දීලා 😚,mixed,108936e40034f4abc46f09296a23898b4a11f41917bc418eaee67157fa1416e5,train,1971,140,25,4574,10,20,1,6741,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,neutral,neutral,0.5063187854422696,negative,negative,0.48137286572079446,False,0.48137286572079446,0.25279495125960555,0.16107775354376466,0.10475442947583541,0.37573197788758195,0.3842543681731322,0.5403794946880718,0.3152333864532674,0.3715513355601033,0.43232212445864676,0.3366853865208499,0.34548624744159084,0.42493635311478284,0.384793189087255,0.608575096945868,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000445,සලේ උපවාසේ අතහැරලා දෙන ඕන htc කාලා ශානි එක්කම ඉන්නම් කීවලු ❤️,mixed,1b8616746956743a139ae58b756009f80cc104faa3749e82121dd5f05c4bab40,validation,23,1,0,240,0,0,0,264,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,negative,negative,0.6387339321824826,negative,negative,0.6378345003334073,False,0.6378345003334073,0.21659858877351396,0.08473644685008566,0.06083046404299313,0.29688706305503204,0.3192073969767682,0.5038359374723438,0.2998930444365545,0.360749145214677,0.4192130892186869,0.30410118432978506,0.30572684686577295,0.47778958595906074,0.3005293620438172,0.6184659332966141,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000446,බත් දන්සැල්වල බෝංචි උයද්දි ඕවා අඟලක්වත් තියලා ක/පපම් නැත්තම් තිබ්බටු හොදි කියලා හිතන්නෙ අපි 😣,sinhala,5e126ff009065d59c80624c030b0b4a07b1c57ef110c1c8463d0cad165be02a2,train,25,0,0,191,1,0,0,217,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,negative,negative,0.613149305758959,negative,negative,0.6589892127882077,False,0.6589892127882077,0.21255861158126677,0.07220285714164493,0.056249318488880616,0.2852134206630943,0.30697114372748535,0.5061946111187676,0.29585487612811157,0.3681066718155093,0.4172998319149688,0.3011860642843257,0.30169913036811424,0.47437596405811,0.28856341504158445,0.6221071443561177,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000447,"කෙල්ලෙක් ඒකිව බලන්ඩ ගෙදර ආපු කොල්ලා එක්ක video එකක් දාලා තිබුනා, මං කමෙන්ට් කලා ඔයාට ගැලපෙන්නෑ කියලා, ඒ hty මාව block කලා 😣",mixed,72b990644699706e366559917b32627047c7e6177b11a2bb145c368febb595b4,train,28,1,0,489,3,1,1,523,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,negative,negative,0.7246463437836804,negative,negative,0.64705161369504,False,0.64705161369504,0.2371062159457866,0.06368451056195473,0.052157659797218765,0.2736762013486948,0.2945113541612506,0.4907862317684019,0.29562760217456013,0.3554339781478142,0.4144906543512227,0.29622112512856846,0.2984770155014628,0.4810457404710933,0.2809405517513296,0.6197947901781129,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000448,"තුන් වෙනි වරටත් මම තනියම දෙන මහා උම්මා දන්සල තියෙනවා අදයි හෙටයි අපේ ගෙදර ඉස්සරහා, ඔයාලා හැමෝම එන්න ❤️",sinhala,41e7b2e55dc42a31af6cf4e709113f11b9bddcdc22a3d87cd3a8a9f00d9329dc,train,24,3,3,206,2,2,0,240,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,negative,uncertain,0.3555608871624346,negative,negative,0.530238957624516,False,0.530238957624516,0.23330752040303232,0.15660052310680472,0.07985299886564697,0.3612125196885443,0.3680030386780028,0.5278295022721301,0.31226455443532086,0.36600869949152626,0.4161992419890944,0.30531081002841687,0.3140353881791671,0.45650750363745196,0.3526371847860063,0.6032988864028939,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000449,Hto කොත්තුවා මහ රෑ ගිහිම් හොඳම සේවකයා කියලා කොල්ලන්ට දෙන බයික් එක video කරලා ඉවර උනාම ආයෙ ගන්නවලු 🤣🤣,mixed,f75252bd02b1a814cb33413727134764949dcaea568d6b2eb48ed4e3239ee0db,train,1286,20,6,8172,43,12,10,9549,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,negative,negative,0.5730153462096924,negative,negative,0.6374010074178653,False,0.6374010074178653,0.25458978609491956,0.04930566263775749,0.05870354384945751,0.26168017039573443,0.2795128777041042,0.48793251366533796,0.301351215896075,0.3665872942809979,0.42649974561706205,0.311490072692918,0.31407669290365725,0.4700882357042482,0.2837207193951318,0.6192138236963043,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000450,"දකුණේ උන් post දානවා දැන් තේරෙනවද Mr.කොත්තු දකුණෙ open කරන් නැත්තෙ ඇයි අහලා, ඒ උනාට හෙල රැවුලා කු/ගල ඉඳන් දකුණට ගිහිම් කෑමවලට hcnw 😚",mixed,148e616a3f2d30d5f3b77aea6d0c26ffdc176f417c3c0b613c91a2bef3c529b6,validation,463,16,2,2994,4,1,3,3483,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,negative,negative,0.5942722160556584,negative,negative,0.6261952277850659,False,0.6261952277850659,0.2438244309606759,0.06714441793825857,0.06283592331599964,0.282935569133201,0.30252596884699895,0.49894076897465844,0.30252093828867394,0.361357732572755,0.4265196415665888,0.310590157230044,0.31449154411724395,0.47059112787316143,0.2989718174510419,0.6192913741845644,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000451,"කොත්තුවා ගැන අපි නම් කීවේ අද ඊයෙක නෙමෙයි, ඌ ගැන හෑලි ලියාගෙන නටපු උන්ට අද video වලින්ම ඌ කෞද කියලා බලාගන්ඩ පුලුවන් 😚",mixed,fac1664992926d174327301af3e2b3a39fc4417aa84db8a34621102c1d5f149b,validation,620,87,7,523,1,1,1,1240,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,positive,positive,0.600044937445455,positive,positive,0.5972059549119983,False,0.1371918936519316,0.14045501675216818,0.5972059549119983,0.12514713468390185,0.5959518559307638,0.5846243892534261,0.5558023508527278,0.3721528362061982,0.37364542984241533,0.42720961734779256,0.39738789148727366,0.41200782462986574,0.3977391377298073,0.5601680403377574,0.5529611608038079,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000452,"රඛිත රාජපක්ෂ hrc ktge ගෑනිගෙන් ලක්ෂ 1200ක් අරන් තියෙන්නෙ නීතිඥ ගාස්තුලු බන්, රඛිත ඒකෙන් ලක්ෂ 200ක් චරිත්ට දීලා තියෙන්නෙ බෙහෙත් ගන්ඩලු, අපි නිකම් කලබල උනා 🙂",mixed,36e0d585159fad1b771fb331ed30118c31f956cc8e26b7d08eecf41f47525455,validation,88,5,1,1390,1,1,0,1486,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,negative,negative,0.7290696132568356,negative,negative,0.6278000874894186,False,0.6278000874894186,0.2427349134891525,0.07110340736654633,0.05836159165488264,0.28376519319799914,0.30439638595689456,0.49123619756674286,0.30203380896573284,0.35126668953628937,0.42201439546775826,0.30382060468475985,0.30725705072974985,0.48172539334326,0.29509340362606695,0.6178087104610642,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000453,"චරිත්ව සජබෙ සාමාජිකත්වයෙන් අයින් කරලලු, ඒවා නම් මහ Cry වැඩ මචං පොර පක්ෂෙ වෙනුවෙන් කොච්චර පීlචං වෙලා තියෙනවද, ඒ ගැන හිතන්ඩ තිබුනා ❤️",mixed,1b82379958927100d4d1bd1ebd2b8227eb76dc435a65a0ec10df15a4efc8021f,train,48,1,0,482,0,1,0,532,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,negative,negative,0.7191821393469195,negative,negative,0.6634240370524005,False,0.6634240370524005,0.21275740446821662,0.06693283268690432,0.05688572579247865,0.2782554514361212,0.30310134078215933,0.4970205532522443,0.2982954998170598,0.36370730177362487,0.42101736615992635,0.3056304085108847,0.30526564621211294,0.4798776163302477,0.2877784549858213,0.6235815855419163,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000454,රඛිත රාජපක්ෂ නින්දෙදි Rvena රෝගයෙන් දlරුණු ලෙස පීlඩා විඳින කෙනෙක්ලු 🥹,mixed,9ba88c3dfe20a3c0f0160a3953b27bd9d31a3a27a2193a5e3a64f04476c13d0e,train,34,0,2,792,0,0,0,828,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,negative,negative,0.7558945993412035,negative,negative,0.6484871049725689,False,0.6484871049725689,0.22677466934116744,0.0686059346985675,0.05613229098769607,0.2796196740995737,0.30192470048034725,0.48936398708638446,0.30155561369957795,0.35285382406680277,0.42092904563512007,0.30366032793308656,0.30413058951938704,0.4864550108344246,0.29003895793168916,0.6199525509319386,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000455,මට නිකම් කඳට දැනෙනවා දයාසිරි http නටන විදියට ඊලඟ ටිකට් එක උට ඇදෙයි කියලා 😍,mixed,e49c2f9c4b0302531d1f691000575ba630f0cf6a90d9ece805f5309f5947571c,train,367,8,2,1510,1,1,1,1890,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,negative,negative,0.5127462786155379,negative,negative,0.6445004983764702,False,0.6445004983764702,0.2177211517081595,0.07106337703233348,0.06671497288303686,0.2882463702674736,0.31010616952748277,0.5101518221153197,0.3018295097629132,0.3735353978690322,0.42973162575787394,0.31803967420999335,0.3182261748868687,0.464405589296039,0.30275833234313615,0.6248541593543004,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000456,ආසියාවේ බුද්ධිමත්ම මිනිසා වන මේජර් ජෙනරාල් චරිත් අබේසිංහ Arrest කිරීම තරයේ හෙIලාදකිනවා 🥹,mixed,f9680d8ff47f1b18cefaa24f32bfed4902e30b6bc676cdc6b244e3055a3b769e,train,61,1,1,871,1,4,0,939,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,negative,negative,0.7539424383219464,negative,negative,0.6575020501409269,False,0.6575020501409269,0.22618400080130688,0.0616258769138769,0.05468807214388939,0.271784997507074,0.2953291898850491,0.4916120551231248,0.29804681965159274,0.3590196861682412,0.4200800770750927,0.3030025059684509,0.30415163092587744,0.4815993253657444,0.2828379996971233,0.6223370053468346,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
RF_POST_000457,"ගෝඨයි අසාත් මවුලානයි ඉන්න photo එකක් නීතිපති දෙපාර්තමේන්තුවෙන් අධිකරණයට ඉරිපත් කරලා අද, අපිට හෙට අනිද්දට හිටගන්ඩ වෙයි බ්රෝ ❤️",mixed,f315d7165c42a05af3dd630b53e51d933250e8a27211de543a59976f2df48d6f,test,139,7,0,658,2,0,0,806,legacy_source,legacy_collected_unverified,legacy_collected_unverified,none,,negative,negative,0.4534946858448318,negative,negative,0.5874500597561386,False,0.5874500597561386,0.2359519436379705,0.10580327952583807,0.07079471708005285,0.3211484313697991,0.33807942335606456,0.5195968645627299,0.301461214952378,0.36111819097980247,0.42481954701261665,0.31172070498914695,0.31757382973001796,0.46113983456118,0.3252977802850656,0.6166497709252882,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
